8.652620911598205566e-01,-1.341555404663085938e+01,1.159353637695312500e+01,5.192367076873779297e+00,2.768995046615600586e+00,2.700965642929077148e+00,4.857570648193359375e+00,-2.283660173416137695e+00,-8.131517410278320312e+00,-8.068372726440429688e+00
2.303660964965820312e+01,3.751775979995727539e+00,-1.270355582237243652e+00,-1.053952598571777344e+01,1.045901060104370117e+00,-7.190103530883789062e+00,-1.400987625122070312e+01,-2.969688415527343750e+01,2.193703651428222656e+01,1.244246006011962891e+01
-1.024899864196777344e+01,-8.667880296707153320e-01,1.028106021881103516e+01,8.820904731750488281e+00,1.586921119689941406e+01,5.334885120391845703e-01,6.745473861694335938e+00,-4.450020790100097656e+00,-8.790369033813476562e+00,-1.233129215240478516e+01
-7.019351005554199219e+00,-1.002919197082519531e+01,1.229082965850830078e+01,8.692893028259277344e+00,1.428303241729736328e+01,-2.149245500564575195e+00,4.396692752838134766e+00,-2.620180845260620117e+00,-1.214821147918701172e+01,-4.605721473693847656e+00
1.154359817504882812e+01,2.086795234680175781e+01,1.747449874877929688e+01,1.529154396057128906e+01,-1.987516784667968750e+01,-2.169279336929321289e+00,-2.334902381896972656e+01,-1.702182292938232422e-01,7.772787213325500488e-01,-7.325849533081054688e+00
-1.609417915344238281e+01,-7.097121715545654297e+00,5.513454675674438477e-01,1.328113555908203125e+01,1.297119998931884766e+01,2.768329429626464844e+01,-8.116297721862792969e+00,2.546718120574951172e-01,-8.166567802429199219e+00,-4.253498077392578125e+00
-6.345525264739990234e+00,-1.342747306823730469e+01,2.226569652557373047e+00,2.398018836975097656e+01,4.822139263153076172e+00,1.425198745727539062e+01,2.217763662338256836e+00,6.376503944396972656e+00,-4.166597127914428711e-02,-2.637919616699218750e+01
1.343000698089599609e+01,3.628217315673828125e+01,-4.707912504673004150e-01,-8.757528305053710938e+00,-8.149543762207031250e+00,-9.378293991088867188e+00,-9.948722839355468750e+00,-1.876125335693359375e+01,-6.115093231201171875e+00,2.472537231445312500e+01
5.884287357330322266e+00,-9.461600303649902344e+00,1.715629196166992188e+01,-6.020636081695556641e+00,1.354016399383544922e+01,2.956783533096313477e+00,2.723867416381835938e+00,1.072772312164306641e+01,-1.553221702575683594e+01,-1.988837814331054688e+01
6.569288730621337891e+00,-3.027487754821777344e+00,2.422074317932128906e+00,1.024164962768554688e+01,1.913879013061523438e+01,1.681041002273559570e+00,-1.912687873840332031e+01,2.479827880859375000e+01,-1.781522369384765625e+01,-2.550310516357421875e+01
-1.019550418853759766e+01,-1.278754806518554688e+01,1.202620887756347656e+01,-6.086289882659912109e-02,1.310429954528808594e+01,4.941848754882812500e+00,1.244928836822509766e+00,7.088597297668457031e+00,-1.976962661743164062e+01,-6.368215084075927734e-01
1.625490760803222656e+01,-1.014401531219482422e+01,2.104655742645263672e+00,1.157349967956542969e+01,-1.002831459045410156e+01,2.860890865325927734e+00,-9.890211105346679688e+00,-4.009866714477539062e+00,2.821595430374145508e+00,-5.115392684936523438e+00
-1.374126148223876953e+01,-4.230323433876037598e-02,-8.516540527343750000e+00,1.156497669219970703e+01,7.218575477600097656e+00,1.330679321289062500e+01,-3.102303028106689453e+00,9.516771316528320312e+00,-1.060071659088134766e+01,1.183246850967407227e+00
-1.409182071685791016e+00,3.176507949829101562e+00,8.079936027526855469e+00,-5.528274774551391602e-01,-2.144940376281738281e+00,-2.076256275177001953e-01,2.613499832153320312e+01,-7.228807449340820312e+00,-1.842960357666015625e+01,-1.300007462501525879e+00
-1.879524469375610352e+00,6.907333135604858398e-01,1.607734799385070801e+00,-3.292441844940185547e+00,2.210569381713867188e-01,8.038136482238769531e+00,-1.444712162017822266e+01,1.369602012634277344e+01,-1.604974365234375000e+01,1.191944885253906250e+01
-1.743942832946777344e+01,2.048614311218261719e+01,5.790430307388305664e-01,5.569294452667236328e+00,-1.411773777008056641e+01,-6.133167266845703125e+00,1.613904380798339844e+01,-6.856882095336914062e+00,2.652627563476562500e+01,-8.069017410278320312e+00
5.734436988830566406e+00,9.964312553405761719e+00,-1.199435353279113770e+00,3.418072462081909180e-01,4.631470203399658203e+00,-4.537543296813964844e+00,-1.089298820495605469e+01,-3.553543567657470703e+00,6.771699905395507812e+00,2.519557714462280273e+00
1.061144542694091797e+01,-1.198923873901367188e+01,1.333887004852294922e+01,3.877194404602050781e+00,2.366413593292236328e+00,-6.623830795288085938e-01,2.599852561950683594e+00,4.865762710571289062e+00,-1.848597145080566406e+01,-3.602867126464843750e+00
2.914745521545410156e+01,-9.917524337768554688e+00,8.657847404479980469e+00,-9.170408248901367188e+00,-8.354614973068237305e-01,-1.301818466186523438e+01,-2.925330924987792969e+01,-1.963125991821289062e+01,3.172651863098144531e+01,1.279122734069824219e+01
-9.637210965156555176e-01,1.442194843292236328e+01,-1.132440447807312012e+00,-2.750092029571533203e+00,-1.060225963592529297e+01,-1.067377090454101562e+01,7.104198455810546875e+00,-1.076148033142089844e+01,6.017554402351379395e-01,1.942626380920410156e+01
-1.447302246093750000e+01,-1.554180431365966797e+01,4.981975078582763672e+00,6.461846351623535156e+00,1.102136802673339844e+01,6.069110870361328125e+00,3.428222417831420898e+00,1.570378971099853516e+01,-1.144714641571044922e+01,-9.517024040222167969e+00
6.690599441528320312e+00,7.709431171417236328e+00,-1.007820796966552734e+01,-1.097898864746093750e+01,1.273220300674438477e+00,-7.478410720825195312e+00,-8.749260902404785156e+00,2.222751379013061523e+00,-1.886622428894042969e+00,2.318985939025878906e+01
-9.153010368347167969e+00,-1.370840263366699219e+01,3.800801753997802734e+00,1.592096424102783203e+01,5.237817764282226562e-03,7.203920364379882812e+00,5.471738338470458984e+00,3.556978464126586914e+00,-6.325262546539306641e+00,-1.746620297431945801e+00
3.039558410644531250e+00,-3.826440811157226562e+01,1.512313842773437500e+01,1.252478981018066406e+01,-2.150559425354003906e-01,6.825432777404785156e+00,5.179664611816406250e+00,4.610891342163085938e+00,-4.137166023254394531e+00,2.233841896057128906e+00
1.415237331390380859e+01,-1.317629456520080566e+00,1.139469337463378906e+01,-5.442732334136962891e+00,-1.084298992156982422e+01,-5.552102088928222656e+00,-1.814234352111816406e+01,1.209757900238037109e+01,-1.214846706390380859e+01,1.839250564575195312e+01
-4.119549751281738281e+00,2.845979690551757812e+01,-3.275259017944335938e+00,6.577697753906250000e+00,-1.894007492065429688e+01,-3.409662008285522461e+00,-2.655882537364959717e-01,-1.604898643493652344e+01,-3.628579616546630859e+00,1.831714630126953125e+01
-2.329481124877929688e+01,-1.385860443115234375e+01,-2.667621672153472900e-01,9.660163879394531250e+00,1.315462112426757812e+01,1.591740131378173828e+01,5.805270671844482422e+00,2.722672653198242188e+01,-1.190919208526611328e+01,-1.862401962280273438e+01
-2.382537269592285156e+01,-1.212700748443603516e+01,7.789777278900146484e+00,9.988964080810546875e+00,1.400473499298095703e+01,1.586231136322021484e+01,2.248859882354736328e+00,1.325042438507080078e+01,-2.144165039062500000e+01,-7.899225234985351562e+00
2.442986726760864258e+00,5.949076175689697266e+00,-7.053642749786376953e+00,-2.254681110382080078e+00,5.996618270874023438e-01,-1.105777072906494141e+01,-1.150365948677062988e+00,-9.512755393981933594e+00,2.381077003479003906e+01,5.889027595520019531e+00
5.565779209136962891e+00,8.025877475738525391e-01,5.166864871978759766e+00,8.765300750732421875e+00,-1.480451869964599609e+01,6.101149559020996094e+00,-9.067758321762084961e-01,-2.502485847473144531e+01,1.009342670440673828e+01,1.428170299530029297e+01
-3.804193019866943359e+00,-4.247460365295410156e+00,9.227663040161132812e+00,7.024449110031127930e-01,1.046035194396972656e+01,-8.249313831329345703e-01,-6.589242935180664062e+00,1.523570156097412109e+01,-1.859419631958007812e+01,-8.599795341491699219e+00
5.208214759826660156e+00,-5.348904132843017578e+00,-6.465808868408203125e+00,-8.261562585830688477e-01,-1.072410011291503906e+01,4.558434486389160156e+00,-1.008521270751953125e+01,-4.357290267944335938e+00,1.284217739105224609e+01,2.270884513854980469e+01
-4.732867240905761719e+00,-1.900468826293945312e+01,1.065285015106201172e+01,8.596646308898925781e+00,1.073433303833007812e+01,1.952835655212402344e+01,3.893503427505493164e+00,9.959133148193359375e+00,-2.551850700378417969e+01,-1.613655853271484375e+01
-5.595871925354003906e+00,-2.010769844055175781e+01,1.690946388244628906e+01,1.516134452819824219e+01,1.507134151458740234e+01,9.925727844238281250e+00,6.071318149566650391e+00,4.456449508666992188e+00,-1.837884330749511719e+01,-1.223918628692626953e+01
2.040135765075683594e+01,-9.915195465087890625e+00,3.033129215240478516e+00,-1.347660541534423828e+01,-2.488747835159301758e+00,-2.369114637374877930e+00,3.232465088367462158e-01,-1.781751060485839844e+01,1.637883567810058594e+01,9.367909431457519531e-01
1.843535995483398438e+01,-5.860567569732666016e+00,2.132915115356445312e+01,-1.034283638000488281e+01,-3.896123409271240234e+00,3.047053813934326172e-01,2.423842191696166992e+00,-1.641235923767089844e+01,6.448462486267089844e+00,-2.769777774810791016e+00
-3.550970315933227539e+00,-6.515030384063720703e+00,8.191352844238281250e+00,7.349546909332275391e+00,5.698152065277099609e+00,-8.107565641403198242e-01,6.796612739562988281e+00,-4.427630424499511719e+00,-1.131042671203613281e+01,-3.870716571807861328e+00
-1.548738861083984375e+01,-2.890332937240600586e+00,5.669745445251464844e+00,6.073668956756591797e+00,2.280764579772949219e+00,1.088794231414794922e+00,1.966659927368164062e+01,-8.031156539916992188e+00,-5.101892471313476562e+00,-7.278855323791503906e+00
9.884285926818847656e+00,-1.558011436462402344e+01,4.118772125244140625e+01,6.823709964752197266e+00,-7.787952423095703125e-01,4.193805694580078125e+00,1.239814662933349609e+01,-6.246638298034667969e-02,-2.569641113281250000e+01,-1.844853782653808594e+01
2.961385726928710938e+01,-5.300136089324951172e+00,2.784990692138671875e+01,-1.350827407836914062e+01,8.769075393676757812e+00,-1.485204124450683594e+01,2.429768800735473633e+00,-2.996280670166015625e+01,1.386395549774169922e+01,-9.024454116821289062e+00
-7.026166915893554688e+00,-7.019383430480957031e+00,9.370544433593750000e+00,1.684605240821838379e+00,2.163129425048828125e+01,8.262298107147216797e-01,1.547055840492248535e+00,6.564524650573730469e+00,-2.182446479797363281e+01,-1.004384040832519531e+01
1.371751689910888672e+01,5.311945676803588867e-01,-9.309867858886718750e+00,-9.749153137207031250e+00,-9.482231140136718750e+00,-2.435135126113891602e+00,-5.564517021179199219e+00,6.926858901977539062e+00,-6.597071647644042969e+00,3.058042907714843750e+01
-1.612036132812500000e+01,-1.393214511871337891e+01,2.531431615352630615e-01,1.422992610931396484e+01,6.081485271453857422e+00,1.747532081604003906e+01,1.037358093261718750e+01,8.587954521179199219e+00,-1.096794986724853516e+01,-1.265288448333740234e+01
-1.201809787750244141e+01,-1.406595802307128906e+01,5.467754840850830078e+00,1.536118221282958984e+01,6.348235607147216797e-01,1.453735923767089844e+01,2.771233320236206055e+00,1.693558692932128906e-02,-3.432373523712158203e+00,-1.111129283905029297e+00
